07/19/2023 22:21:23,0,3
07/19/2023 22:21:53,0,5
07/19/2023 22:22:23,0,5
07/19/2023 22:22:53,2,7
07/19/2023 22:23:23,0,6
07/19/2023 22:23:53,0,4
07/19/2023 22:24:24,0,4
07/19/2023 22:24:54,1,6
07/19/2023 22:25:24,0,5
07/19/2023 22:25:55,2,1
07/19/2023 22:26:25,1,4
07/19/2023 22:26:56,1,7
07/19/2023 22:27:26,0,5
07/19/2023 22:27:56,0,4
07/19/2023 22:28:26,1,9
07/19/2023 22:28:56,0,3
07/20/2023 09:05:21,0,1
